time,side,price,amount,fee,usdt_after,btc_after
2025-10-01T22:00:00+08:00,sell,117162,0.000854,2.6e-07,1816.92,0.047468
2025-10-02T00:10:00+08:00,sell,117748,0.000849,2.5e-07,1916.89,0.046618
2025-10-02T01:40:00+08:00,buy,117159,0.000854,2.6e-07,1816.86,0.047472
2025-10-02T06:00:00+08:00,sell,117745,0.000849,2.5e-07,1916.83,0.046622
2025-10-02T07:15:00+08:00,sell,118334,0.000845,2.5e-07,2016.8,0.045777
2025-10-02T08:00:00+08:00,sell,119132,0.000839,2.5e-07,2116.77,0.044937
2025-10-02T10:05:00+08:00,buy,118536,0.000844,2.5e-07,2016.74,0.045781
2025-10-02T20:25:00+08:00,sell,119129,0.000839,2.5e-07,2116.71,0.044941
2025-10-02T21:45:00+08:00,sell,119725,0.000835,2.5e-07,2216.68,0.044105
2025-10-02T22:40:00+08:00,buy,119065,0.00084,2.5e-07,2116.65,0.044945
2025-10-02T23:50:00+08:00,sell,119820,0.000835,2.5e-07,2216.62,0.04411
2025-10-03T02:55:00+08:00,sell,120509,0.00083,2.5e-07,2316.59,0.04328
2025-10-03T09:50:00+08:00,buy,119906,0.000834,2.5e-07,2216.56,0.044114
2025-10-03T16:15:00+08:00,buy,119306,0.000838,2.5e-07,2116.53,0.044952
2025-10-03T16:35:00+08:00,sell,119903,0.000834,2.5e-07,2216.5,0.044117
2025-10-03T18:25:00+08:00,sell,120503,0.00083,2.5e-07,2316.47,0.043287
2025-10-03T22:20:00+08:00,buy,119900,0.000834,2.5e-07,2216.44,0.044121
2025-10-03T22:35:00+08:00,sell,120499,0.00083,2.5e-07,2316.41,0.043291
2025-10-03T23:15:00+08:00,sell,121295,0.000824,2.5e-07,2416.38,0.042466
2025-10-03T23:50:00+08:00,sell,122096,0.000819,2.5e-07,2516.35,0.041647
2025-10-04T00:10:00+08:00,sell,123181,0.000812,2.4e-07,2616.32,0.040835
2025-10-04T01:00:00+08:00,buy,121705,0.000822,2.5e-07,2516.29,0.041656
2025-10-04T03:00:00+08:00,sell,122456,0.000817,2.4e-07,2616.26,0.04084
2025-10-04T09:45:00+08:00,buy,121844,0.000821,2.5e-07,2516.23,0.04166
2025-10-04T12:40:00+08:00,sell,122453,0.000817,2.4e-07,2616.2,0.040843
2025-10-04T23:15:00+08:00,buy,121841,0.000821,2.5e-07,2516.17,0.041664
2025-10-05T10:25:00+08:00,sell,122450,0.000817,2.4e-07,2616.14,0.040847
2025-10-05T10:30:00+08:00,sell,123062,0.000813,2.4e-07,2716.11,0.040034
2025-10-05T10:35:00+08:00,sell,123677,0.000809,2.4e-07,2816.08,0.039225
2025-10-05T12:40:00+08:00,sell,124427,0.000804,2.4e-07,2916.05,0.038421
2025-10-05T12:45:00+08:00,sell,125182,0.000799,2.4e-07,3016.02,0.037622
2025-10-05T17:00:00+08:00,buy,124556,0.000803,2.4e-07,2915.99,0.038425
2025-10-05T17:30:00+08:00,buy,123933,0.000807,2.4e-07,2815.96,0.039231
2025-10-05T17:35:00+08:00,buy,123313,0.000811,2.4e-07,2715.93,0.040042
2025-10-05T23:35:00+08:00,buy,122696,0.000815,2.4e-07,2615.9,0.040857
2025-10-06T00:55:00+08:00,sell,123309,0.000811,2.4e-07,2715.87,0.040046
2025-10-06T03:10:00+08:00,buy,122692,0.000815,2.4e-07,2615.84,0.04086
2025-10-06T07:00:00+08:00,sell,123331,0.000811,2.4e-07,2715.81,0.040049
2025-10-06T08:15:00+08:00,sell,123948,0.000807,2.4e-07,2815.78,0.039242
2025-10-06T08:50:00+08:00,buy,123328,0.000811,2.4e-07,2715.75,0.040053
2025-10-06T10:00:00+08:00,sell,123945,0.000807,2.4e-07,2815.72,0.039246
2025-10-06T13:10:00+08:00,buy,123325,0.000811,2.4e-07,2715.69,0.040057
2025-10-06T14:30:00+08:00,sell,123942,0.000807,2.4e-07,2815.66,0.039249
2025-10-06T15:45:00+08:00,buy,123322,0.000811,2.4e-07,2715.63,0.04006
2025-10-06T17:00:00+08:00,sell,123939,0.000807,2.4e-07,2815.6,0.039253
2025-10-06T21:00:00+08:00,sell,124567,0.000803,2.4e-07,2915.57,0.03845
2025-10-07T00:50:00+08:00,sell,125239,0.000798,2.4e-07,3015.54,0.037651
2025-10-07T02:55:00+08:00,sell,126052,0.000793,2.4e-07,3115.51,0.036858
2025-10-07T03:40:00+08:00,buy,125419,0.000797,2.4e-07,3015.48,0.037655
2025-10-07T05:20:00+08:00,buy,124792,0.000801,2.4e-07,2915.45,0.038456
2025-10-07T11:25:00+08:00,buy,124168,0.000805,2.4e-07,2815.42,0.039261
2025-10-07T16:05:00+08:00,buy,123547,0.000809,2.4e-07,2715.39,0.04007
2025-10-07T17:35:00+08:00,sell,124230,0.000805,2.4e-07,2815.36,0.039265
2025-10-07T20:45:00+08:00,sell,124851,0.000801,2.4e-07,2915.33,0.038464
2025-10-07T21:35:00+08:00,buy,124227,0.000805,2.4e-07,2815.3,0.039268
2025-10-07T21:45:00+08:00,buy,123606,0.000809,2.4e-07,2715.27,0.040077
2025-10-07T23:05:00+08:00,buy,122472,0.000817,2.4e-07,2615.24,0.040894
2025-10-07T23:40:00+08:00,buy,121349,0.000824,2.5e-07,2515.21,0.041717
2025-10-08T02:25:00+08:00,buy,120676,0.000829,2.5e-07,2415.18,0.042546
2025-10-08T03:00:00+08:00,sell,121279,0.000825,2.5e-07,2515.15,0.041721
2025-10-08T03:50:00+08:00,sell,121885,0.00082,2.5e-07,2615.12,0.0409
2025-10-08T07:50:00+08:00,buy,121276,0.000825,2.5e-07,2515.09,0.041725
2025-10-08T08:40:00+08:00,sell,121882,0.00082,2.5e-07,2615.06,0.040904
2025-10-08T11:45:00+08:00,buy,121273,0.000825,2.5e-07,2515.03,0.041728
2025-10-08T12:55:00+08:00,sell,121879,0.00082,2.5e-07,2615.0,0.040908
2025-10-08T13:45:00+08:00,buy,121229,0.000825,2.5e-07,2514.97,0.041732
2025-10-08T14:55:00+08:00,sell,121835,0.000821,2.5e-07,2614.94,0.040911
2025-10-08T16:35:00+08:00,sell,122444,0.000817,2.5e-07,2714.91,0.040094
2025-10-08T18:40:00+08:00,sell,123056,0.000813,2.4e-07,2814.88,0.039281
2025-10-08T21:05:00+08:00,buy,122441,0.000817,2.5e-07,2714.85,0.040098
2025-10-08T21:40:00+08:00,buy,121829,0.000821,2.5e-07,2614.82,0.040918
2025-10-08T21:55:00+08:00,sell,122438,0.000817,2.5e-07,2714.79,0.040101
2025-10-09T00:55:00+08:00,sell,123050,0.000813,2.4e-07,2814.76,0.039288
2025-10-09T01:10:00+08:00,sell,123665,0.000809,2.4e-07,2914.73,0.03848
2025-10-09T04:55:00+08:00,buy,123047,0.000813,2.4e-07,2814.7,0.039292
2025-10-09T09:30:00+08:00,buy,122432,0.000817,2.5e-07,2714.67,0.040109
2025-10-09T10:40:00+08:00,buy,121820,0.000821,2.5e-07,2614.64,0.040929
2025-10-09T16:25:00+08:00,buy,121211,0.000825,2.5e-07,2514.61,0.041754
2025-10-09T18:00:00+08:00,sell,121817,0.000821,2.5e-07,2614.58,0.040933
2025-10-09T19:15:00+08:00,sell,122426,0.000817,2.5e-07,2714.55,0.040116
2025-10-09T20:10:00+08:00,sell,123038,0.000813,2.4e-07,2814.52,0.039303
2025-10-09T20:40:00+08:00,sell,123653,0.000809,2.4e-07,2914.49,0.038494
2025-10-09T21:40:00+08:00,buy,122913,0.000814,2.4e-07,2814.46,0.039307
2025-10-09T22:05:00+08:00,buy,121883,0.00082,2.5e-07,2714.43,0.040127
